"","id","text"
"1379",330,"Economic community west african states sixmonth peace plan sierra leone october april conakry peace plan"
"1380",374,"Communique issued conakry october conclusion meeting ministers foreign affairs committee five sierra leone economic community west african states delegation representing major johnny paul koromah"
"1381",476,"Peace agreement government republic sierra leone revolutionary united front sierra leone signed abidjan abidjan accord"
"1382",1228,"Proposal president presidency fsry accepted presidency slovenia regarding crisis slovenia"
"1383",1663,"Marau peace agreement"
"1384",80,"Townsville peace agreement"
"1385",399,"Honiara peace accord"
"1386",1712,"Communique mogadishu declaration national consultative forum"
"1387",1961,"Galkayo city ceasefire"
"1388",797,"Central regions state formation agreement mudug galgadug"
"1389",795,"Agreement inclusive interim administration south west regions somalia bay bakol lower shabelle"
"1390",791,"Agreement federal government somalia jubba delegation"
"1391",1403,"Consultative meeting somali signatories process ending transition end transition roadmap"
"1392",1360,"Provisional constitution federal republic somalia"
"1393",782,"Protocol establishing somali national constituent assembly"
"1394",783,"Protocol establishing technical selection committee"
"1395",779,"Protocol establishing somali new federal parliament"
"1396",780,"Joint communique consultative meeting signatories process ending transition"
"1397",781,"Protocol establishing signatories technical facilitation committee"
"1398",745,"Consultative meeting ending transition somalia statement adoption roadmap kampala roadmap"
"1399",746,"Agreement president transitional federal government somalia speaker transitional federal parliament kampala accord"
"1400",747,"Agreement transitional federal government somalia ahlu sunna waljamaa"
"1401",743,"Declaration cooperation ahlu sunnah wal jamaa government somalia"
"1402",686,"Decision high level committee djibouti agreement"
"1403",741,"Joint declaration transitional federal government alliance reliberation somaliaars"
"1404",742,"Modalities implementation cessation armed confrontation djibouti agreement"
"1405",740,"Joint statement transitional federal government tfg alliance reliberation somalia ars somalia emergency drought relief"
"1406",825,"Agreement transitional federal government somalia tfg alliance reliberation somalia ars djibouti agreement"
"1407",1856,"Adadda peace agreement"
"1408",1859,"Peace agreement saad saleman subclans"
"1409",1858,"Final agreement national reconciliation commissionled initiative"
"1410",1857,"Idale peace agreement hubeer yantaar"
"1411",379,"Final communique nd round talks transitional federal government islamic courts"
"1412",331,"Communique issued meeting ministerial committee somalia"
"1413",1068,"Aden declaration"
"1414",590,"The transitional federal charter somali republic"
"1415",359,"Declaration cessation hostilities structures principles somalia national reconciliation process eldorat declaration"
"1416",1682,"Declaration national commitment arta declaration"
"1417",317,"Cairo declaration somalia"
"1418",1855,"Adadda peace agreement"
"1419",75,"Sodere declaration comprising declaration national pledges commitments solemn declaration adopted january highlevel consultative meeting somali political movements held sodere ethiopia"
"1420",907,"Declaration leaders somali political organisations"
"1421",216,"Addis ababa agreement concluded first session conference national reconciliation somalia"
"1422",267,"Agreement implementing ceasefire modalities disarmament supplement general agreement signed addis ababa january"
"1423",280,"Agreement establishment ad hoc committee"
"1424",567,"The general agreement signed addis ababa"
"1425",1677,"Agreement implement implementation ceasefire signed interim president ali mahdi mohamed"
"1426",1713,"Agreement implementation ceasefire signed ahmed farah aidid"
"1427",1678,"Pledge signed united nations headquarters february mr mohamed qanyare afah head delegation interim government somalia"
"1428",1679,"Pledge signed united nations headquarters february mr osman hassan ali head delegation member standing committee central committee somali national congress"
"1429",1605,"National leaders forum communique"
"1430",1606,"Agreement federal government somalia government puntland state somalia"
"1431",799,"Agreement federal government somalia puntland state somalia"
"1432",1680,"The garowe ii principles federalism system government ending transition operationalizing garowe garowe ii"
"1433",1681,"The garowe principles finalization adoption constitution end transition garowe "
"1434",744,"Agreement tfg puntland regional state somalia galkayo agreement"
"1435",1854,"Decisions elders chairing burtinle conference"
"1436",1853,"Burtinle peace agreement"
"1437",1852,"Ramada peace agreement"
"1438",1710,"Conciliation peace conference regions bari nugal mudug sna sndu ssdf peace agreement mudug peace agreement"
"1439",1709,"Sanaag regional peace charter erigavo peace charter"
"1440",1806,"Memorandum agreement reconciliation peace inkatha freedom partykwazulu government african national congress south african governmentnational party"
"1441",407,"South african constitution interim constitution"
"1442",445,"Record understanding state president republic south africa presidence african national congress"
"1443",186,"Codesa declaration intent"
"1444",462,"National peace accord"
"1445",449,"Memorandum understanding government republic south africa united nations high commissioner refugees voluntary repatriation reintegration south african returnees"
"1446",348,"Df malan accord joint statement state president mr f w klerk mr mandela deputy president african national congress"
"1447",220,"African national congress inkatha freedom party agreement"
"1448",1272,"Fax security branch"
"1449",490,"Pretoria minute"
"1450",395,"Groot schuur minute"
"1451",2112,"Revitalised agreement resolution conflict republic south sudan rarcss"
"1452",2111,"Agreement outstanding issues governance"
"1453",2110,"Agreement outstanding issues security arrangements"
"1454",2109,"Khartoum declaration agreement parties conflict south sudan"
"1455",1966,"Agreement cessation hostilities protection civilians humanitarian access republic south sudan"
"1456",1965,"The arusha agreement splm reunification implementation matrix entebbe uganda"
"1457",1964,"Cairo declaration reunification sudan peoples liberation movement splm"
"1458",1963,"Entebbe declaration operationalization arusha agreement reunification splm"
"1459",1962,"Agreement cessation hostilities youth dinka bor murle communities"
"1460",2071,"Grassroots agreement promote national dialogue yei river state south sudan"
"1461",2073,"Resolutions drawn following dialogue meeting county commissioners lujolo morobo otogo yei representing government yei river state opposition leaders lujolo morobo otogo yei counties taken arms government south sudan"
"1462",1585,"Agreement cessation hostilities government republic south sudan rss south sudan national liberation movementarmy ssnlma"
"1463",1692,"Agreement wonduruba community spla commando unit"
"1464",1691,"Mundri agreement"
"1465",1690,"Outcome meeting principal signatory parties agreement planning implementation provisions chapter ii agreement"
"1466",1357,"Agreement resolution conflict republic south sudan arcss"
"1467",1187,"Areas agreement establishment transitional government national unity tgonu republic south sudan"
"1468",906,"Agreement reunification sudan peoples liberation movement arusha agreement"
"1469",2125,"Rededication implementation modalities cessation hostilities agreement signed rd january government republic south sudan sudan peoples liberation army movement opposition"
"1470",1186,"Protocol agreed principles transitional arrangements towards resolution crises south sudan"
"1471",885,"Agreement resolve crisis south sudan"
"1472",1675,"Agreement resolution conflict jonglei state government republic south sudan south sudan democratic movementarmycobra faction ssdmssdacobra yau yau agreement"
"1473",2126,"Recommittment humanitarian matters cessation hostilities agreement government republic south sudan sudan peoples liberation movementarmy opposition splmspla opposition"
"1474",1185,"Implementation modalities support agreement cessation hostilities government republic south sudan grss sudan peoples liberation movementarmy opposition splma io"
"1475",1653,"Agreement cessation hostilities government republic south sudan south sudan democratic movementdefense army cobra faction"
"1476",884,"Agreement cessation hostilities government republic south sudan grss sudan peoples liberation movementarmy opposition splma opposition"
"1477",1184,"Agreement status detainees government republic south sudan grss sudan peoples liberation movementarmy opposition splma opposition"
"1478",1819,"Alljonglei conference peace reconciliation tolerance held bor may conference resolutions recommendations"
"1479",879,"Agreement government republic south sudan grss south sudan democratic movementarmy ssdma"
"1480",1674,"Ceasefire framework agreement spla lt gen george athors forces"
"1481",1067,"Juba declaration unity integration sudan peoples liberation army spla south sudan defence forces ssdf"
"1482",1817,"Declaration resolutions chukudum crisis peace conference"
"1483",1816,"Liliir covenant anyuak dinka jie kachipo murle nuer attended east bank peopletopeople peace reconciliation conference inliliir bor county upper nile sudan"
"1484",1967,"Agreement implementation principles governing protection provision humanitarian assistance war affected civilian populations"
"1485",1815,"Waat lou nuer covenant"
"1486",1814,"Dinka nuer west bank peace council communication"
"1487",1813,"Wunlit dinka nuer covenant resolutions"
"1488",1843,"Gogrial agreement twic aweil east aweil south gogrial west counties"
"1489",2072,"Gogrial state grassroots peace initiative"
"1490",877,"Implementation matrix agreements sudan south sudan"
"1491",878,"Implementation modalities security arrangements agreed september"
"1492",856,"Agreement sudan south sudan border issues"
"1493",857,"Agreement sudan south sudan certain economic matters"
"1494",858,"Framework agreement facilitate payment post service benefits sudan south sudan"
"1495",859,"Agreement trade trade related issues sudan south sudan"
"1496",860,"Cooperation agreement sudan south sudan"
"1497",861,"Framework agreement status nationals state related matters sudan south sudan"
"1498",862,"Agreement framework cooperation central banking issues sudan south sudan"
"1499",1076,"Agreement sudan south sudan oil related matters"
"1500",1077,"Agreement sudan south sudan security arrangements"
"1501",865,"Framework agreement status nationals state related matters republic sudan republic south sudan"
"1502",1669,"Agreement republic sudan republic south sudan demarcation boundary"
"1503",1374,"Memorandum understanding nonaggression cooperation"
"1504",1372,"Agreement border monitoring support missionbetween government sudan governmentof south sudan"
"1505",1371,"Agreement government sudan government southern sudan border security joint political security mechanism addis ababa ethiopia"
"1506",1668,"Followup kadugli agreementsagreement republic sudan republic south sudan demarcation boundary"
"1507",752,"Mekelle memorandum understanding ncp splm postreferendum issues arrangements"
"1508",1800,"The interim national constitution republic sudan"
"1509",337,"Comprehensive peace agreement government republic sudan sudan peoples liberation armysudan peoples liberation movement naivasha agreement"
"1510",270,"Agreement permanent ceasefire security arrangements implementation modalities government sudan gos sudan peoples liberation movementpeoples liberation army splmspla preinterim interim periods"
"1511",574,"The implementation modalities framework agreement wealth sharing"
"1512",576,"The implementation modalities protocol resolution abyei conflict dated th may"
"1513",575,"The implementation modalities protocol power sharing dated th may"
"1514",1195,"Agreement government sudan gos sudan peoples liberation movementsudan peoples liberation army splmspla implementation modalities protocols agreements"
"1515",362,"Declaration conclusion igad negotiations peace sudan"
"1516",581,"The nairobi declaration final phase peace sudan"
"1517",498,"Protocol government sudan sudan peoples liberation movement splm power sharing"
"1518",385,"Framework agreement wealth sharing preinterim interim periods government sudan gos sudan peoples liberation movementsudan peoples liberation army splma"
"1519",275,"Agreement security arrangements interim period"
"1520",233,"Agreement government sudan sudan peoples liberation movement capacity building creation joint planning mechanism sudan technical meeting"
"1521",461,"Addendum memorandum understanding cessation hostilities govt sudan sudan peoples liberation movementarmy"
"1522",451,"Memorandum understanding government sudan sudan peoples liberation movementarmy aspects structures government"
"1523",453,"Memorandum understanding cessation hostilities government sudan sudan peoples liberation movementarmy"
"1524",440,"Machakos protocol"
"1525",913,"Agreement government republic sudan sudan peoples liberation movement protect noncombatant civilians civilian facilities military attack"
"1526",470,"Nuba mountains ceasefire agreement sudan"
"1527",1039,"Fashoda peace agreement"
"1528",550,"Sudan peace agreement"
"1529",542,"Splmunited operation lifeline sudan agreement ground rules"
"1530",485,"Political charter"
"1531",486,"Political charter sudan government spla united"
"1532",918,"The igad declaration principles"
"1533",1021,"Communique abuja sudanese peace conference"
"1534",843,"Juba declaration dialogue national consensus"
"1535",1812,"Darfur ceasefire gosslma abeche"
"1536",1337,"Preliminary agreement dialogue ngok dinka community misseriyya"
"1537",850,"Terms reference abyei joint committee"
"1538",852,"Framework agreement government sudan sudan peoples liberation movement north splmnorth political partnership national congress party ncp splmn political security arrangements blue nile southern kordofan states"
"1539",750,"Agreement government sudan sudan peoples liberation movement temporary arrangements administration security abyei area"
"1540",1667,"Agreement minister interior security arrangements abyei"
"1541",1671,"Misseriyya dinka ngok conference conference agreement kadugli"
"1542",1666,"Decision recommendation peaceful coexistence unity state bentiu peace conference resolutions"
"1543",1673,"Communique dinka malual rezeigat grassroots peace conference"
"1544",1665,"The peaceful coexistence conference dinka tribe pariang county unity state misseriyya tribe alfulita kilek locality southern kordofan state"
"1545",1672,"Joint final communique resolutions dinka malual misseriyya grassroots peace conference"
"1546",830,"Roadmap return idps implementation abyei protocol"
"1547",573,"The implementation modalities protocol resolution conflict southern kordofan blue nile states dated th may"
"1548",496,"Protocol government sudan sudan peoples liberation movement resolution conflict southern kordofannuba mountains blue nile states"
"1549",583,"The protocol government sudan peoples liberation movement resolution abyei conflict"
"1550",1033,"Declaration principles resolution nuba mountains problem"
"1551",1844,"Recommendations terekeka peace conference"
"1552",1439,"Basque ceasefire statement"
"1553",1658,"Agreement normalisation pacification euskadi pact ajuriaenea"
"1554",70,"The lizarra declaration"
"1555",1157,"Statement read norwegian facilitator erik solheim"
"1556",1012,"Memorandum understanding establishment posttsunami operational management structure ptoms"
"1557",1010,"The lttes proposal agreement establish interim selfgoverning authority northeast"
"1558",1008,"Government sri lankas proposal ltte regarding provisional administrative council"
"1559",1154,"Tokyo declaration reconstruction development sri lanka"
"1560",1009,"Government sri lankas proposal ltte regarding creation apex body"
"1561",1278,"Agreed statement behalf parties"
"1562",1277,"First meeting subcommittee gender issues sgi held kilinochchi"
"1563",1276,"Meeting subcommittee immediate humanitarian rehabilitation needs north east sihrn"
"1564",1280,"Human rights issues relating peace process"
"1565",1275,"Press release royal norwegian government"
"1566",1162,"Action plan address problem underage recruitment"
"1567",1274,"On february incident tiger vessel near delft islands resulted tragic loss three lives"
"1568",1273,"Advisor appointed subcommittee gender issues sri lanka peace process"
"1569",1161,"Accelerated action resettlement humanitarian action progress human rights"
"1570",1160,"The third sesson peace talks government sri lanka gosl liberation tigers tamil eelam ltte oslo communique"
"1571",1155,"Declaration support peace process sri lanka oslo declaration"
"1572",1159,"Significant steps restore normalcy improve security address political matters"
"1573",1158,"Agreed measures improve security situation east"
"1574",1163,"Statement royal norwegian government sri lanka peace talks"
"1575",1011,"Ltteslmc joint communique"
"1576",548,"Status mission agreement establishment management sri lanka monitoring mission slmm"
"1577",248,"Agreement ceasefire government democratic socialist republic sri lanka liberation tigers tamil eelam"
"1578",1007,"Sri lanka constitution bill act repeal replace constitution democratic socialist republic sri lanka"
"1579",355,"Declaration cessation hostilities"
"1580",1820,"Final communique reconciliation conference misseriyya tribes awlad hayban awlad serur almetanin"
"1581",1829,"Chadian mediator text aichi agreement"
"1582",1060,"Agreement government sudan national democratic alliance nda cairo agreement"
"1583",1830,"Joint statement government sudan sudanese liberation army sla"
"1584",1828,"Homeland call"
"1585",875,"Agreement government sudan justice equality movementsudan basis doha document peace darfur"
"1586",876,"Protocol participation jemsudan different levels government integration forces"
"1587",880,"Ceasefire agreement government sudan justice equality movementsudan jem"
"1588",855,"Declaration cessation hostilities commitment peace process government sudan justice equality movement sudan jem"
"1589",851,"Protocol political participation liberation justice movement ljm integration forces"
"1590",749,"Agreement government sudan ljm adoption doha document peace darfur"
"1591",853,"Doha document peace darfur ddpd"
"1592",751,"Ceasefire implementation mechanism annex ceasefire agreement march governement sudan ljm"
"1593",753,"Framework agreement resolve conflict darfur government sudan ljm"
"1594",754,"Ceasefire agreement government sudan ljm"
"1595",755,"Framework agreement resolve conflict darfur government sudan jem"
"1596",748,"Agreement goodwill confidence building settlement problem darfur"
"1597",699,"Chairmans conclusions arusha consultations"
"1598",1065,"Declaration commitment darfur peace agreement"
"1599",350,"Darfur peace agreement"
"1600",94,"Declaration principles resolution sudanese conflict darfur"
"1601",90,"Protocol government sudan gos sudan liberation movementarmy slma justice equality movement jem enhancement security situation darfur accordance ndjamena agreement"
"1602",91,"Protocol government sudan slma jem improvement humanitarian situation darfur"
"1603",92,"Agreement sudanese parties modalities establishment ceasefire commission deployment observers darfur addis ababa agreement"
"1604",905,"Agreement government sudan sudan peoples liberation movement splm justice equality movement jem ndjamena agreement"
"1605",647,"Humanitarian ceasefire agreement conflict darfur"
"1606",1718,"Roadmap agreement"
"1607",373,"Eastern sudan peace agreement"
"1608",1664,"Soma agreement joint monitoring mission nuba mountains area sudan"
"1609",235,"Agreement governments sudan uganda nairobi agreement"
"1610",2172,"Babulin checkpoint agreement hayat tahir alsham hts ahrar alsham aas idlib countryside"
"1611",2171,"Agreement national front liberation hayat tahir alsham hts"
"1612",2168,"Idlib agreement hayat tahrir alsham hts national front liberation jabhat ansar aldin"
"1613",2115,"Joint statement iran russia turkey international meeting syria astana may"
"1614",2164,"Agreement hayat tahrir alsham hts syrian liberation front suqur alsham brigades"
"1615",2166,"Decree civil administration villages jbala maaratamatar"
"1616",2161,"Saraqib agreement"
"1617",2165,"Agreement harikat tahrir suriyya hayat tahrir alsham hts"
"1618",2167,"Agreement payment diya nour aldin alzanki movement hayat tahrir alsham hts"
"1619",2114,"Final statement congress syrian national dialogue sochi january"
"1620",2163,"Agreement syrian defence forces sdf islamic state isis"
"1621",2174,"Agreement hayat tahrir alsham hts nour aldin alzenki aleppo countryside"
"1622",2095,"Joint statement iran russia turkey international meeting syria astana october"
"1623",2002,"Announcement factions joining suspension hostilities"
"1624",2094,"Joint statement iran russia turkey international meeting syria astana"
"1625",2001,"East qalamoun ceasefire"
"1626",2000,"Ceasefire faylaq alrahman free syrian army fsa"
"1627",1999,"Agreement east ghouta jubar free syrian army fsa russia"
"1628",2186,"Agreement hayat tahrir alsham hts nour aldin alzenki movement"
"1629",1995,"Ceasefire towns talbisa rastan alhula homs countryside syrian government free syrian army fsa"
"1630",2185,"Hayat tahrir alsham hts nour aldin alzenki movement agreement jabal zawiyya"
"1631",1997,"Agreement local councils tribes hayat tahrir alsham hts"
"1632",1998,"Second ceasefire ahrar alsham aas hayat tahrir alsham hts"
"1633",1996,"Unnamed statement ceasefire ahrar alsham aas hayat tahrir alsham hts bab alhawa"
"1634",2062,"Hayat tahrir alsham hts positive response initiative"
"1635",2178,"Initiative stop ongoing fighting hayat tahrir alsham hts harakat ahrar alsham alislamiyya aas"
"1636",2183,"Agreement hayat tahrir alsham hts ahrar alsham aas badia idlib"
"1637",2180,"Agreement ahrar alsham desert sector aas hayat tahrir alsham northern desert sector hts tel touqan"
"1638",2179,"Albab security agreement"
"1639",2181,"Agreement ahrar alsham aas hayat tahrir alsham hts alalawin checkpoint issue jisr alshughur"
"1640",2182,"Ceasefire ahrar alsham aas alhamza division sultan murad division"
"1641",2162,"Agreement hayat tahrir alsham hts free idlib army"
"1642",2093,"Memorandum creation deescalation areas syrian arab republic"
"1643",2158,"Agreement hayat tahrir alsham hts free idlib army issue col ali samahi"
"1644",2092,"Joint statement iran russia turkey international meeting syria astana january"
"1645",1994,"Agreement ahrar alsham aas jund alaqsa alfuaa idlib"
"1646",1993,"Agreement concerning establishment delegation ceasefire rebel factions"
"1647",2090,"Agreement mechanism record violations ceasefire regime declared syria will take effect december regime applying sanctions violators"
"1648",1992,"Text legal agreement terms departure armed factions remaining eastern neighbourhoods city aleppo"
"1649",1991,"Azaz city agreement ahrar alsham aas jabhat alsham"
"1650",1990,"Agreement ahrar alsham aas jabhat fatah alsham jfs signed aljawlani alhamawi"
"1651",2157,"Cessation hostilities jund alaqsa ahrar alsham aas kansafra"
"1652",2213,"Statement jabhat fatah alsham ceasefire kansafra"
"1653",2091,"Syrian ceasefire agreement standard conditions procedures necessary ensure cessation hostilities"
"1654",1989,"Follow implementation previous agreement alwaer homs"
"1655",2156,"Statement behalf two parties alwaer neighbourhood homs"
"1656",1988,"Minutes agreement ahrar alsham aas jaysh alfatah idlib"
"1657",1987,"East ghouta agreement jaysh alislam faylaq alrahman brigade"
"1658",1986,"Agreement ahrar alsham aas farqa"
"1659",1985,"Ceasefire jaysh alislam"
"1660",1984,"Qamishlo agreement"
"1661",1507,"Terms cessation hostilities syria incorporated joint statement united states russian federation cochairs issg cessation hostilities syria"
"1662",2155,"Agreement document jaysh althawra northern countryside committee northern operations room"
"1663",1983,"Wadi barada agreement"
"1664",1982,"Instrument agreement jaysh althawra marea operations room aleppo"
"1665",1891,"Deed agreement peoples protection units ypg operations room aleppo"
"1666",1596,"Un security council resolution"
"1667",1441,"Homs ceasefire"
"1668",1652,"Final declaration results syria talks vienna agreed participants"
"1669",1440,"Hudna truce alzabadani kefriyya alfuaa"
"1670",1438,"Statement syrian revolutionary factions"
"1671",2154,"Agreement jaysh alislam jabhat alnusra ghouta"
"1672",2153,"Agreement peoples protection units operation room libtik ukhtahu regarding sheikh maqsud aleppo"
"1673",1981,"Agreement peoples protection units ypg operations room libtik ukhtah status sheikh maqsoud"
"1674",1886,"Levant front peoples protection units agreement unnamed"
"1675",2152,"Agreement alnusra front harakat hazm aleppo"
"1676",2151,"Untitled agreement alnusra front free syrian army mara alhurma idlib"
"1677",1885,"Points truce peoples protection units ypg"
"1678",2003,"Hurritan malah ceasefire"
"1679",1525,"Homs hudna agreement"
"1680",2225,"Agreement islamic state iraq levant ahrar alsham aleppo"
"1681",1527,"Damascus truce bayt sahem babila"
"1682",2150,"Untitled agreement suqur alsham brigades islamic state iraq levant isis"
"1683",1868,"Agreement jandaires aleppo peoples defence forces ypg free syrian army fsa"
"1684",2149,"Untitled agreement islamic state iraq levant northern storm brigade"
"1685",1865,"Field agreement free syrian army fsa peoples defence units ypg city ras alain sere kaniye"
"1686",2148,"Untitled agreement peoples protection units ypg free syrian army fsa maraa operations room afrin aleppo"
"1687",1864,"Deal islamic state iraq syria aleppo peoples initiative power station access"
"1688",784,"Final communique action group syria geneva communique"
"1689",778,"Un security council resolution"
"1690",777,"Preliminary understanding united nations supervision mechanism syrian arab republic"
"1691",756,"Six point proposal joint special envoy league arab states accepted government"
"1692",211,"Act mutual forgiveness"
"1693",435,"Law amnesty participants political military confrontation republic tajikstan"
"1694",388,"General agreement establishment peace national accord tajikistan"
"1695",519,"Protocol guarantees implementation general agreement establishment peace national accord tajikstan"
"1696",515,"Protocol political issues"
"1697",555,"Tehran declaration"
"1698",558,"The bishkek memorandum"
"1699",514,"Protocol military issues"
"1700",429,"Joint statement delegation govt rep tajikstan delegation united tajik opposition outcome intertajik talks held moscow february march"
"1701",549,"Statute commission national reconciliation"
"1702",219,"Additional protocol protocol main functions powers commission national reconciliation"
"1703",430,"Joint statement february"
"1704",428,"Joint statement delegation goverment tajikistan delegation united tajik opposition"
"1705",516,"Protocol refugee issues"
"1706",239,"Agreement president republic tajikstan rakhmonov leader united tajikopposition sahuri results meeting held moscow december"
"1707",432,"Joint statement president republic tajikistan rakhmonov leader united tajikopposition sanuri"
"1708",517,"Protocol settlement military political situation areas confrontation"
"1709",521,"Protocol meeting delegation state commission republic tajikstan field commanders karategin administration held garm september"
"1710",518,"Protocol fundamental principles establishing peace national accord tajikstan"
"1711",585,"Protocol joint commission implementation agreement provisional ceasefire cessation hostilities tajikafghan border within country"
"1712",257,"Agreement temporary ceasefire cessation hostile acts tajikafghan border within country duration talks tehran agreement"
"1713",790,"General consensus peace dialogue process"
"1714",844,"Dialogue intertogolais memorandum partis politiques signataires laccord politique global representes lassemblee nationale"
"1715",1264,"Dialogue intertogolais accord politique global"
"1716",1256,"Dialogue intertogolais accord cadre lome"
"1717",1515,"Charte dhonneur partis politiques coalitions candidats independants elections referendums republique tunisienne"
"1718",684,"Cessation hostilities agreement government republic uganda lords resistance army juba suda addendum"
"1719",685,"Agreement disarmament demobilization reintegration juba sudan"
"1720",692,"Agreement implementation monitoring mechanisms"
"1721",694,"Agreement permanent ceasefire"
"1722",695,"Implementation protocol agreement comprehensive solutions"
"1723",667,"Annexure agreement accountability reconciliation"
"1724",757,"Cessation hostilities agreement government republic uganda lram addendum"
"1725",892,"Cessation hostilities agreement government republic uganda lram addendum"
"1726",137,"Agreement accountability reconcilation government republic uganda lords resistance armymovement"
"1727",888,"Agreement comprehensive solutions government republic uganda lram"
"1728",891,"Cessation hostilities agreement government republic uganda lram addendum"
"1729",889,"Cessation hostilities agreement government republic uganda lram addendum"
"1730",890,"Cessation hostilities agreement government republic uganda lram addendum"
"1731",262,"Agreement cessation hostilities government republic uganda lords resistance armymovement lram"
"1732",649,"Peace agreement government republic uganda national rescue front ii yumbe peace agreement"
"1733",1719,"Ceasefire agreement government republic uganda uganda national rescue front ii"
"1734",397,"The agreement uganda government lords resistance army gulu ceasefire"
"1735",2118,"Statement trilateral contact group recommitment ceasefire"
"1736",2117,"Statement trilateral contact group representatives certain areas donetsk luhansk regions calling ceasefire"
"1737",1364,"Package measures implementation minsk agreements minske ii"
"1738",1362,"Memorandum september memorandum implementation"
"1739",1363,"Protocol results consultations trilateral contact groupwith respect joint steps aimed implementation peace planof president ukraine p poroshenkoand initiatives president russia v putin minsk protocol minsk agreement"
"1740",930,"On peaceful settlement situation eastern regions ukraine"
"1741",2123,"Agreement exchange prisoners detainees missing persons arbitrarily detained forcibly disappeared persons house arrest"
"1742",2121,"Stockholm agreement"
"1743",2122,"Statement understanding taiz"
"1744",2120,"Agreement city hodeidah ports hodeidah salif ras isa hodeidah agreement"
"1745",2176,"Minutes agreement taiz"
"1746",2119,"Agreement regarding exchange prisoners detainees remains missing persons"
"1747",2014,"Statement"
"1748",2009,"Dhalea ceasefire"
"1749",2089,"Albaydah ceasefire"
"1750",2010,"Implementation mechanism ceasefire agreement governorate marib"
"1751",1826,"Taiz ceasefire agreement"
"1752",1586,"Dhahran aljanoub agreements cessation hostilities yemen shabwah aldhali albaydah aljawf marib taiz terms conditions"
"1753",2008,"Yemeni military ceasefire order signature ansar allah representative"
"1754",1825,"Ceasefire implementation agreement governorate hajjah signed dhahran aljanoub"
"1755",1824,"Ceasefire agreement governorate alhajjah ansar allah legitimate government yemen signed dhahran aljanoub"
"1756",2007,"Agreement solve problem regarding almaashiq palace"
"1757",1734,"Seven point peace plan muscat principles"
"1758",2214,"Agreement alrabadi resistance ansar allah ibb governorate"
"1759",1823,"Statement security governorate ibb"
"1760",1676,"Agreement tribes ʿubaydah ansar allah"
"1761",1884,"Peace national partnership implementation agreement"
"1762",2006,"Agreement cease fire tihami movement harah alyamin ansar allah"
"1763",2087,"Untitled agreement yarim ibb governorate"
"1764",798,"The peace national partnership agreement"
"1765",2082,"Agreement document disputed parties bani alamiriya bikal chamber mazhar district"
"1766",2083,"Alqaalah alaghbarah reconciliation agreement"
"1767",2086,"Alqaalah shubayqa reconciliation agreement"
"1768",2084,"Agreement ansar allah alshilali tribe alridmah ibb"
"1769",1883,"Agreement ansar allah salafists alnoor centre"
"1770",1597,"Agreement alʿawlaqi tribe alqaeda"
"1771",1509,"Decision president republic forming constitutional drafting committee"
"1772",1508,"Final decision delimitation federal regions"
"1773",2226,"Agreement houthis arhab tribes"
"1774",2005,"Ajmar agreement"
"1775",1400,"National dialogue conference outcomes document"
"1776",2215,"Agreement bani maudhah bani alshurayfi bani rassam utmah dhamar"
"1777",2063,"Letter presidential mediation council terms ceasefire sheikh alhajuri"
"1778",2004,"Ceasefire salafists houthis dammaj"
"1779",1399,"Decree year form government national reconciliation december"
"1780",758,"Agreement implementation mechanism transition process yemen accordance initiative gulf cooperation council gcc implementation mechanism"
"1781",1401,"Agreementgulf cooperation council gcc initiative"
"1782",1402,"Presidential decree fy september"
"1783",1434,"Sixpoint government yemenhouthi ceasefire agreement"
"1784",1433,"Doha agreement"
"1785",250,"Agreement ceasefire republic yemen"
"1786",264,"Agreement establishing union state yemen arab republic state peoples democratic republic yemen"
"1787",1340,"Constitution zimbabwe amendment "
"1788",826,"Agreement zimbabwe african national unionpatriotic front zanupf two movement democratic change mdc formations resolving challenges facing zimbabwe global political agreement"
"1789",828,"Memorandum understanding zimbabwe african national union patriotic front two movement democratic change formations"
